# ICM42688 vertical acceleration GUI log
# vertical_accel_mps2=(accel_z_g-1.0)*9.80665
# start_unix=1778752813
host_time_iso,elapsed_s,imu_time_us,imu_sample,imu_temp_c,accel_x_g,accel_y_g,accel_z_g,vertical_accel_g,vertical_accel_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_failed_reads
2026-05-14T18:00:20.626,7.386,27923220,1299,25.604,0.00098,-0.11182,-0.96924,-1.969240,-19.311647,-0.061,0.122,-0.183,2
2026-05-14T18:00:20.651,7.410,27938957,1300,25.574,0.00000,-0.10938,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.676,7.436,27964230,1301,25.574,-0.00049,-0.10986,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.689,7.449,27984221,1302,25.589,-0.00049,-0.11035,-0.97070,-1.970700,-19.325965,-0.061,0.183,-0.183,2
2026-05-14T18:00:20.702,7.461,27998958,1303,25.574,0.00049,-0.11084,-0.97070,-1.970700,-19.325965,-0.061,0.183,-0.183,2
2026-05-14T18:00:20.727,7.486,28025218,1304,25.589,0.00049,-0.11133,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.752,7.512,28045220,1305,25.559,0.00049,-0.11084,-0.97070,-1.970700,-19.325965,-0.061,0.183,-0.183,2
2026-05-14T18:00:20.762,7.522,28060970,1306,25.574,-0.00049,-0.10938,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.122,2
2026-05-14T18:00:20.788,7.547,28086219,1307,25.574,-0.00146,-0.10840,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.813,7.573,28106222,1308,25.634,-0.00098,-0.11035,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.122,2
2026-05-14T18:00:20.825,7.585,28120972,1309,25.604,0.00000,-0.11084,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.850,7.610,28147219,1310,25.589,0.00000,-0.11084,-0.96924,-1.969240,-19.311647,-0.061,0.122,-0.183,2
2026-05-14T18:00:20.917,7.676,28167220,1311,25.574,0.00098,-0.11035,-0.96973,-1.969730,-19.316453,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.917,7.676,28182957,1312,25.604,-0.00146,-0.11035,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.917,7.677,28208230,1313,25.604,-0.00049,-0.10986,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:20.932,7.692,28228221,1314,25.619,-0.00049,-0.11133,-0.96973,-1.969730,-19.316453,-0.061,0.183,-0.122,2
2026-05-14T18:00:20.945,7.704,28242959,1315,25.589,0.00098,-0.11133,-0.97070,-1.970700,-19.325965,-0.061,0.122,-0.183,2
2026-05-14T18:00:20.970,7.729,28269219,1316,25.589,0.00000,-0.11035,-0.97119,-1.971190,-19.330770,-0.061,0.122,-0.122,2
2026-05-14T18:00:20.995,7.755,28289210,1317,25.589,-0.00049,-0.10938,-0.97217,-1.972170,-19.340381,-0.122,0.183,-0.244,2
2026-05-14T18:00:21.008,7.767,28304957,1318,25.604,-0.00098,-0.10986,-0.96973,-1.969730,-19.316453,-0.061,0.122,-0.183,2
2026-05-14T18:00:21.033,7.792,28330209,1319,25.604,0.00146,-0.11084,-0.96924,-1.969240,-19.311647,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.058,7.817,28350198,1320,25.589,-0.00049,-0.11230,-0.97217,-1.972170,-19.340381,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.071,7.830,28364957,1321,25.574,-0.00049,-0.11182,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.111,7.871,28400968,1322,25.589,-0.00098,-0.11035,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.133,7.893,28427234,1323,25.574,-0.00098,-0.10986,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.159,7.918,28447221,1324,25.574,-0.00049,-0.11133,-0.96729,-1.967290,-19.292524,-0.061,0.122,-0.183,2
2026-05-14T18:00:21.171,7.931,28462971,1325,25.589,-0.00049,-0.10938,-0.96631,-1.966310,-19.282914,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.195,7.955,28488213,1326,25.589,0.00049,-0.11084,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.220,7.980,28508220,1327,25.589,-0.00098,-0.10986,-0.97021,-1.970210,-19.321160,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.233,7.993,28522956,1328,25.574,0.00000,-0.10938,-0.97119,-1.971190,-19.330770,-0.061,0.122,-0.183,2
2026-05-14T18:00:21.257,8.016,28549219,1329,25.604,0.00000,-0.11084,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.122,2
2026-05-14T18:00:21.281,8.041,28569221,1330,25.574,0.00000,-0.11182,-0.97168,-1.971680,-19.335576,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.294,8.054,28584945,1331,25.574,-0.00049,-0.11133,-0.97217,-1.972170,-19.340381,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.319,8.079,28610213,1332,25.589,0.00000,-0.10986,-0.97070,-1.970700,-19.325965,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.333,8.092,28630210,1333,25.604,0.00049,-0.11084,-0.97168,-1.971680,-19.335576,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.402,8.161,28645942,1334,25.574,-0.00098,-0.11133,-0.97021,-1.970210,-19.321160,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.414,8.174,28671210,1335,25.574,0.00098,-0.11084,-0.97168,-1.971680,-19.335576,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.415,8.174,28691203,1336,25.604,0.00000,-0.10986,-0.97168,-1.971680,-19.335576,-0.061,0.183,-0.122,2
2026-05-14T18:00:21.416,8.175,28705946,1337,25.589,0.00000,-0.11182,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.439,8.199,28731218,1338,25.619,0.00049,-0.11084,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.451,8.210,28751211,1339,25.589,-0.00049,-0.10986,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.122,2
2026-05-14T18:00:21.474,8.233,28766958,1340,25.634,0.00000,-0.10986,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.499,8.259,28792207,1341,25.619,0.00049,-0.11084,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.122,2
2026-05-14T18:00:21.524,8.283,28812205,1342,25.604,0.00049,-0.10938,-0.97119,-1.971190,-19.330770,0.000,0.183,-0.183,2
2026-05-14T18:00:21.537,8.296,28826931,1343,25.604,0.00000,-0.11133,-0.97021,-1.970210,-19.321160,-0.061,0.183,-0.122,2
2026-05-14T18:00:21.562,8.322,28852209,1344,25.604,0.00049,-0.11035,-0.97168,-1.971680,-19.335576,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.575,8.334,28872210,1345,25.589,-0.00195,-0.11133,-0.97021,-1.970210,-19.321160,-0.122,0.122,-0.183,2
2026-05-14T18:00:21.587,8.347,28886956,1346,25.574,0.00049,-0.10986,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.625,8.384,28913217,1347,25.604,0.00000,-0.11084,-0.97314,-1.973140,-19.349893,-0.122,0.183,-0.122,2
2026-05-14T18:00:21.638,8.397,28933212,1348,25.604,0.00049,-0.11182,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.122,2
2026-05-14T18:00:21.650,8.410,28948946,1349,25.543,0.00049,-0.11035,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.674,8.434,28974233,1350,25.574,-0.00098,-0.10986,-0.97119,-1.971190,-19.330770,-0.122,0.122,-0.183,2
2026-05-14T18:00:21.699,8.458,28994220,1351,25.589,-0.00098,-0.11084,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.710,8.469,29009973,1352,25.574,-0.00098,-0.11035,-0.97168,-1.971680,-19.335576,-0.061,0.183,-0.122,2
2026-05-14T18:00:21.735,8.495,29035217,1353,25.604,0.00049,-0.11084,-0.97168,-1.971680,-19.335576,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.760,8.520,29055221,1354,25.589,0.00000,-0.11084,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.122,2
2026-05-14T18:00:21.773,8.533,29069972,1355,25.574,0.00000,-0.10986,-0.96973,-1.969730,-19.316453,-0.061,0.183,-0.183,2
2026-05-14T18:00:21.799,8.558,29096233,1356,25.604,0.00000,-0.11035,-0.97168,-1.971680,-19.335576,-0.122,0.183,-0.122,2
2026-05-14T18:00:21.822,8.581,29116220,1357,25.574,0.00049,-0.10986,-0.97070,-1.970700,-19.325965,-0.122,0.244,-0.183,2
2026-05-14T18:00:21.834,8.594,29131973,1358,25.574,-0.00098,-0.10938,-0.96875,-1.968750,-19.306842,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.918,8.678,29157217,1359,25.589,0.00000,-0.11035,-0.97070,-1.970700,-19.325965,-0.122,0.122,-0.183,2
2026-05-14T18:00:21.919,8.678,29177221,1360,25.574,0.00000,-0.11084,-0.96973,-1.969730,-19.316453,-0.061,0.183,-0.244,2
2026-05-14T18:00:21.919,8.679,29191959,1361,25.589,0.00000,-0.11084,-0.97021,-1.970210,-19.321160,-0.061,0.122,-0.183,2
2026-05-14T18:00:21.925,8.684,29218214,1362,25.559,-0.00049,-0.11035,-0.97119,-1.971190,-19.330770,-0.122,0.122,-0.122,2
2026-05-14T18:00:21.944,8.703,29238220,1363,25.589,0.00000,-0.11133,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.122,2
2026-05-14T18:00:21.957,8.716,29253960,1364,25.604,-0.00098,-0.11084,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:21.982,8.741,29279217,1365,25.574,0.00000,-0.11084,-0.97070,-1.970700,-19.325965,-0.122,0.183,-0.122,2
2026-05-14T18:00:22.007,8.766,29299211,1366,25.559,0.00000,-0.11084,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.020,8.779,29314953,1367,25.574,-0.00049,-0.11035,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.061,2
2026-05-14T18:00:22.042,8.801,29340227,1368,25.574,0.00146,-0.11035,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.122,2
2026-05-14T18:00:22.067,8.826,29360207,1369,25.604,0.00000,-0.11084,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.122,2
2026-05-14T18:00:22.105,8.864,29396950,1370,25.574,0.00000,-0.11230,-0.97852,-1.978520,-19.402653,-0.122,0.122,-0.122,2
2026-05-14T18:00:22.130,8.889,29422216,1371,25.604,0.00049,-0.11035,-0.97217,-1.972170,-19.340381,-0.183,0.061,-0.122,2
2026-05-14T18:00:22.153,8.913,29442212,1372,25.634,-0.00049,-0.11279,-0.97852,-1.978520,-19.402653,-0.061,0.244,-0.122,2
2026-05-14T18:00:22.167,8.926,29456956,1373,25.574,0.00049,-0.10889,-0.96826,-1.968260,-19.302037,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.191,8.950,29483211,1374,25.604,-0.00049,-0.11035,-0.97168,-1.971680,-19.335576,0.000,0.183,-0.183,2
2026-05-14T18:00:22.203,8.963,29503202,1375,25.619,0.00342,-0.10840,-0.97217,-1.972170,-19.340381,0.000,0.183,-0.122,2
2026-05-14T18:00:22.227,8.987,29517943,1376,25.604,-0.00342,-0.11475,-0.98096,-1.980960,-19.426581,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.250,9.009,29543219,1377,25.574,0.00195,-0.10986,-0.97266,-1.972660,-19.345186,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.274,9.033,29563213,1378,25.589,-0.00098,-0.11182,-0.97021,-1.970210,-19.321160,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.287,9.046,29578947,1379,25.574,0.00000,-0.11084,-0.97168,-1.971680,-19.335576,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.312,9.072,29604200,1380,25.604,-0.00049,-0.11133,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.325,9.084,29624211,1381,25.574,-0.00146,-0.11182,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.348,9.107,29638968,1382,25.634,0.00049,-0.10986,-0.96924,-1.969240,-19.311647,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.416,9.176,29665234,1383,25.589,0.00000,-0.11035,-0.97070,-1.970700,-19.325965,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.417,9.176,29685214,1384,25.604,0.00049,-0.10986,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.417,9.176,29700962,1385,25.604,0.00000,-0.11084,-0.97021,-1.970210,-19.321160,0.061,0.183,-0.122,2
2026-05-14T18:00:22.430,9.189,29726210,1386,25.604,-0.00098,-0.11035,-0.97119,-1.971190,-19.330770,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.455,9.214,29746230,1387,25.619,0.00000,-0.11035,-0.97217,-1.972170,-19.340381,0.000,0.183,-0.122,2
2026-05-14T18:00:22.466,9.226,29761966,1388,25.589,-0.00049,-0.11133,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.122,2
2026-05-14T18:00:22.491,9.251,29787234,1389,25.604,0.00000,-0.11084,-0.97119,-1.971190,-19.330770,-0.061,0.122,-0.183,2
2026-05-14T18:00:22.512,9.272,29807218,1390,25.604,-0.00098,-0.11182,-0.97070,-1.970700,-19.325965,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.523,9.282,29822951,1391,25.604,-0.00049,-0.11035,-0.97070,-1.970700,-19.325965,-0.122,0.122,-0.122,2
2026-05-14T18:00:22.559,9.319,29848211,1392,25.574,0.00049,-0.11035,-0.97070,-1.970700,-19.325965,-0.061,0.122,-0.183,2
2026-05-14T18:00:22.572,9.332,29868213,1393,25.574,-0.00098,-0.11084,-0.96973,-1.969730,-19.316453,-0.061,0.183,-0.122,2
2026-05-14T18:00:22.585,9.344,29882942,1394,25.604,-0.00049,-0.10986,-0.97070,-1.970700,-19.325965,-0.061,0.122,-0.183,2
2026-05-14T18:00:22.621,9.380,29909211,1395,25.589,0.00000,-0.11182,-0.97314,-1.973140,-19.349893,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.631,9.391,29929203,1396,25.589,-0.00049,-0.11035,-0.96973,-1.969730,-19.316453,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.644,9.403,29943960,1397,25.604,0.00049,-0.10986,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.677,9.437,29970204,1398,25.574,0.00000,-0.11035,-0.97021,-1.970210,-19.321160,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.690,9.450,29990202,1399,25.589,-0.00098,-0.11133,-0.96973,-1.969730,-19.316453,-0.122,0.122,-0.183,2
2026-05-14T18:00:22.715,9.474,30004945,1400,25.574,0.00000,-0.11084,-0.97119,-1.971190,-19.330770,-0.122,0.183,-0.183,2
2026-05-14T18:00:22.740,9.500,30031211,1401,25.604,-0.00049,-0.10986,-0.96875,-1.968750,-19.306842,0.061,0.183,-0.183,2
2026-05-14T18:00:22.753,9.513,30051212,1402,25.589,-0.00049,-0.11133,-0.96973,-1.969730,-19.316453,0.305,0.244,-0.244,2
2026-05-14T18:00:22.778,9.538,30066950,1403,25.574,0.00049,-0.10986,-0.97510,-1.975100,-19.369114,-0.122,0.122,-0.183,2
2026-05-14T18:00:22.803,9.563,30092211,1404,25.574,0.00000,-0.11084,-0.97266,-1.972660,-19.345186,-0.183,0.122,-0.183,2
2026-05-14T18:00:22.814,9.574,30112204,1405,25.589,0.00049,-0.11084,-0.96924,-1.969240,-19.311647,-0.183,0.122,-0.183,2
2026-05-14T18:00:22.828,9.587,30126930,1406,25.589,0.00000,-0.11084,-0.96875,-1.968750,-19.306842,-1.280,0.183,0.061,2
2026-05-14T18:00:22.853,9.612,30152201,1407,25.604,0.00049,-0.11035,-0.97021,-1.970210,-19.321160,-0.488,0.183,-0.183,2
2026-05-14T18:00:22.913,9.673,30172198,1408,25.604,-0.00049,-0.00049,-0.00049,-1.000490,-9.811455,-0.061,-0.061,-0.061,2
2026-05-14T18:00:22.914,9.673,30186962,1409,25.604,0.00000,-0.10986,-0.97070,-1.970700,-19.325965,0.183,0.244,-0.183,2
2026-05-14T18:00:22.919,9.679,30213213,1410,25.589,0.00098,-0.11133,-0.97266,-1.972660,-19.345186,-0.061,0.183,-0.183,2
2026-05-14T18:00:22.943,9.702,30233210,1411,25.619,0.00000,-0.11035,-0.96973,-1.969730,-19.316453,-0.183,0.244,-0.183,2
2026-05-14T18:00:22.955,9.715,30248946,1412,25.589,-0.00098,-0.11084,-0.96973,-1.969730,-19.316453,-0.488,0.183,-0.122,2
2026-05-14T18:00:22.978,9.738,30274218,1413,25.574,0.00098,-0.10986,-0.97119,-1.971190,-19.330770,-1.220,0.183,0.000,2
2026-05-14T18:00:23.003,9.763,30294213,1414,25.574,-0.00049,-0.10986,-0.97021,-1.970210,-19.321160,-1.159,0.183,-0.122,2
2026-05-14T18:00:23.015,9.774,30308973,1415,25.589,-0.00098,-0.10840,-0.97021,-1.970210,-19.321160,-0.793,0.122,-0.183,2
2026-05-14T18:00:23.038,9.798,30335212,1416,25.604,0.00000,-0.10693,-0.96777,-1.967770,-19.297232,-1.768,0.183,-0.183,2
2026-05-14T18:00:23.062,9.821,30355227,1417,25.604,0.00000,-0.10693,-0.96777,-1.967770,-19.297232,-1.768,0.183,-0.183,2
2026-05-14T18:00:23.099,9.858,30391954,1418,25.619,-0.00146,-0.10596,-0.97266,-1.972660,-19.345186,-2.012,0.183,-0.122,2
2026-05-14T18:00:23.124,9.883,30417230,1419,25.604,-0.00146,-0.10107,-0.97168,-1.971680,-19.335576,-6.037,0.122,-0.061,2
2026-05-14T18:00:23.147,9.906,30437220,1420,25.619,0.00000,-0.09961,-0.96826,-1.968260,-19.302037,-2.012,0.183,-0.183,2
2026-05-14T18:00:23.160,9.919,30452959,1421,25.619,0.00000,-0.09961,-0.96826,-1.968260,-19.302037,-2.012,0.183,-0.183,2
2026-05-14T18:00:23.184,9.943,30478212,1422,25.604,0.00146,-0.09717,-0.96338,-1.963380,-19.254180,-6.646,0.122,0.000,2
2026-05-14T18:00:23.207,9.966,30498212,1423,25.574,-0.00098,-0.10547,-0.98975,-1.989750,-19.512782,-8.659,-0.061,0.000,2
2026-05-14T18:00:23.219,9.979,30512957,1424,25.574,-0.00098,-0.10547,-0.98975,-1.989750,-19.512782,-8.659,-0.061,0.000,2
2026-05-14T18:00:23.245,10.005,30539211,1425,25.589,-0.00098,-0.07031,-0.94775,-1.947750,-19.100903,-39.268,-0.244,-0.244,2
2026-05-14T18:00:23.270,10.029,30559208,1426,25.619,-0.00049,-0.07324,-0.97119,-1.971190,-19.330770,-13.354,0.061,-0.061,2
2026-05-14T18:00:23.283,10.042,30574945,1427,25.619,-0.00049,-0.07324,-0.97119,-1.971190,-19.330770,-13.354,0.061,-0.061,2
2026-05-14T18:00:23.308,10.067,30600218,1428,25.604,-0.00098,-0.06836,-0.98682,-1.986820,-19.484048,-33.232,-0.244,-0.549,2
2026-05-14T18:00:23.321,10.080,30620211,1429,25.589,-0.00195,-0.04980,-0.97314,-1.973140,-19.349893,-37.073,-0.305,-0.488,2
2026-05-14T18:00:23.343,10.103,30635971,1430,25.589,-0.00195,-0.04980,-0.97314,-1.973140,-19.349893,-37.073,-0.305,-0.488,2
2026-05-14T18:00:23.414,10.173,30661212,1431,25.634,0.04346,-0.08691,-0.96289,-1.962890,-19.249375,-5.244,0.122,-2.012,2
2026-05-14T18:00:23.414,10.174,30681228,1432,25.589,0.01904,-0.05859,-0.97266,-1.972660,-19.345186,-0.122,0.183,-8.110,2
2026-05-14T18:00:23.415,10.175,30696971,1433,25.589,0.01904,-0.05859,-0.97266,-1.972660,-19.345186,-0.122,0.183,-8.110,2
2026-05-14T18:00:23.431,10.190,30722218,1434,25.604,-0.00146,-0.03027,-0.97412,-1.974120,-19.359504,0.793,0.122,-2.500,2
2026-05-14T18:00:23.443,10.203,30742221,1435,25.604,-0.02588,-0.00049,-0.97705,-1.977050,-19.388237,-2.256,0.122,-1.707,2
2026-05-14T18:00:23.468,10.228,30757971,1436,25.604,-0.02588,-0.00049,-0.97705,-1.977050,-19.388237,-2.256,0.122,-1.707,2
2026-05-14T18:00:23.493,10.253,30783212,1437,25.619,0.02637,-0.06592,-0.97021,-1.970210,-19.321160,-7.561,0.122,-0.854,2
2026-05-14T18:00:23.505,10.264,30803228,1438,25.604,-0.00830,-0.03320,-0.97461,-1.974610,-19.364309,-3.476,0.122,-6.037,2
2026-05-14T18:00:23.526,10.286,30818971,1439,25.604,-0.00830,-0.03320,-0.97461,-1.974610,-19.364309,-3.476,0.122,-6.037,2
2026-05-14T18:00:23.552,10.311,30844218,1440,25.634,0.00244,-0.02393,-0.97021,-1.970210,-19.321160,0.122,0.244,-3.232,2
2026-05-14T18:00:23.574,10.334,30864215,1441,25.604,-0.00977,-0.02246,-0.98340,-1.983400,-19.450510,0.793,0.122,-6.280,2
2026-05-14T18:00:23.587,10.346,30878946,1442,25.604,-0.00977,-0.02246,-0.98340,-1.983400,-19.450510,0.793,0.122,-6.280,2
2026-05-14T18:00:23.611,10.371,30905218,1443,25.664,-0.00098,-0.02100,-0.97949,-1.979490,-19.412166,-6.463,0.183,-0.305,2
2026-05-14T18:00:23.633,10.393,30925219,1444,25.604,-0.00146,-0.01855,-0.97803,-1.978030,-19.397848,-5.305,0.183,-0.427,2
2026-05-14T18:00:23.646,10.405,30939972,1445,25.604,-0.00146,-0.01855,-0.97803,-1.978030,-19.397848,-5.305,0.183,-0.427,2
2026-05-14T18:00:23.670,10.430,30966220,1446,25.619,-0.00195,-0.01660,-0.97559,-1.975590,-19.373920,1.220,0.305,-0.183,2
2026-05-14T18:00:23.693,10.453,30986220,1447,25.649,-0.00293,-0.01807,-0.97510,-1.975100,-19.369114,2.134,0.244,-0.122,2
2026-05-14T18:00:23.706,10.466,31001957,1448,25.619,-0.00098,-0.02051,-0.97754,-1.977540,-19.393043,2.317,0.366,-0.122,2
2026-05-14T18:00:23.729,10.489,31027219,1449,25.634,-0.00049,-0.02246,-0.98242,-1.982420,-19.440899,-1.159,0.244,0.122,2
2026-05-14T18:00:23.754,10.514,31047211,1450,25.619,-0.00146,-0.02100,-0.97656,-1.976560,-19.383432,-2.073,0.122,0.061,2
2026-05-14T18:00:23.767,10.526,31062943,1451,25.634,-0.00146,-0.01904,-0.97803,-1.978030,-19.397848,-1.341,0.183,0.000,2
2026-05-14T18:00:23.792,10.551,31088209,1452,25.634,-0.00098,-0.01855,-0.98096,-1.980960,-19.426581,-0.854,0.183,-0.305,2
2026-05-14T18:00:23.817,10.577,31108213,1453,25.634,-0.00146,-0.01904,-0.97949,-1.979490,-19.412166,0.732,0.244,-0.183,2
2026-05-14T18:00:23.830,10.589,31123953,1454,25.604,-0.00098,-0.01807,-0.97754,-1.977540,-19.393043,-0.915,0.183,0.000,2
2026-05-14T18:00:23.855,10.615,31149217,1455,25.634,-0.00098,-0.01758,-0.97803,-1.978030,-19.397848,-0.366,0.183,-0.061,2
2026-05-14T18:00:23.922,10.682,31169211,1456,25.634,0.00000,-0.01953,-0.97949,-1.979490,-19.412166,-0.122,0.183,-0.122,2
2026-05-14T18:00:23.922,10.682,31184946,1457,25.664,-0.00049,-0.01855,-0.97754,-1.977540,-19.393043,-2.683,0.244,-0.549,2
2026-05-14T18:00:23.923,10.682,31210211,1458,25.634,-0.00244,-0.01611,-0.97852,-1.978520,-19.402653,-6.646,0.122,-0.549,2
2026-05-14T18:00:23.937,10.696,31230210,1459,25.649,-0.00195,-0.01221,-0.97559,-1.975590,-19.373920,-4.512,0.000,-0.549,2
2026-05-14T18:00:23.949,10.709,31245970,1460,25.634,-0.00146,-0.01172,-0.97314,-1.973140,-19.349893,-1.280,0.183,-0.366,2
2026-05-14T18:00:23.975,10.734,31271219,1461,25.664,-0.00195,-0.01416,-0.97412,-1.974120,-19.359504,0.976,0.366,0.000,2
2026-05-14T18:00:24.000,10.759,31291210,1462,25.649,-0.00098,-0.01416,-0.97803,-1.978030,-19.397848,1.037,0.305,0.000,2
2026-05-14T18:00:24.012,10.772,31305945,1463,25.664,-0.00049,-0.01367,-0.97852,-1.978520,-19.402653,1.646,0.244,0.000,2
2026-05-14T18:00:24.038,10.797,31331209,1464,25.664,-0.00049,-0.01465,-0.97852,-1.978520,-19.402653,2.378,0.244,0.122,2
2026-05-14T18:00:24.062,10.822,31351209,1465,25.694,-0.00098,-0.01563,-0.97998,-1.979980,-19.416971,1.037,0.244,0.061,2
2026-05-14T18:00:24.075,10.835,31365930,1466,25.664,-0.00049,-0.01563,-0.98145,-1.981450,-19.431387,-0.793,0.183,0.000,2
2026-05-14T18:00:24.113,10.873,31402954,1467,25.619,-0.00098,-0.01563,-0.97852,-1.978520,-19.402653,-0.488,0.122,-0.122,2
2026-05-14T18:00:24.138,10.897,31428211,1468,25.679,-0.00146,-0.01563,-0.97803,-1.978030,-19.397848,0.610,0.183,-0.061,2
2026-05-14T18:00:24.151,10.910,31448202,1469,25.649,-0.00146,-0.01611,-0.97998,-1.979980,-19.416971,0.488,0.244,0.061,2
2026-05-14T18:00:24.164,10.923,31462930,1470,25.649,-0.00146,-0.01611,-0.97998,-1.979980,-19.416971,0.488,0.244,0.061,2
2026-05-14T18:00:24.189,10.948,31488201,1471,25.649,-0.00146,-0.01709,-0.97900,-1.979000,-19.407360,0.061,0.244,-0.061,2
2026-05-14T18:00:24.214,10.973,31508198,1472,25.679,-0.00049,-0.01758,-0.97900,-1.979000,-19.407360,0.610,0.244,-0.061,2
2026-05-14T18:00:24.226,10.986,31522932,1473,25.679,-0.00049,-0.01758,-0.97900,-1.979000,-19.407360,0.610,0.244,-0.061,2
2026-05-14T18:00:24.251,11.011,31548209,1474,25.679,-0.00146,-0.01465,-0.97803,-1.978030,-19.397848,-1.341,0.183,-0.122,2
2026-05-14T18:00:24.277,11.036,31568210,1475,25.694,-0.00098,-0.01514,-0.97754,-1.977540,-19.393043,-0.427,0.183,-0.061,2
2026-05-14T18:00:24.290,11.049,31582943,1476,25.694,-0.00098,-0.01514,-0.97754,-1.977540,-19.393043,-0.427,0.183,-0.061,2
2026-05-14T18:00:24.315,11.075,31609219,1477,25.710,-0.00146,-0.01514,-0.97900,-1.979000,-19.407360,-0.366,0.244,-0.183,2
2026-05-14T18:00:24.339,11.099,31629212,1478,25.710,-0.00098,-0.01514,-0.97900,-1.979000,-19.407360,-0.671,0.122,-0.122,2
2026-05-14T18:00:24.352,11.112,31644945,1479,25.710,-0.00098,-0.01514,-0.97900,-1.979000,-19.407360,-0.671,0.122,-0.122,2
2026-05-14T18:00:24.419,11.179,31670214,1480,25.694,-0.00146,-0.01514,-0.97998,-1.979980,-19.416971,-0.061,0.183,-0.122,2
2026-05-14T18:00:24.420,11.179,31690210,1481,25.694,-0.00098,-0.01465,-0.97852,-1.978520,-19.402653,0.122,0.183,-0.122,2
